slug,display_name_en,category,muscle_group,confidence,duplicate_of_existing_slug,source_folder_en,source_filename_reference_only,unresolved_terms_debug,source_abs_path
stretch-standing-of-the-quadriceps,Stretch standing of the quadriceps,stretching_mobility,,high,no,Stretching / Mobility,Alongamento em Pé dos Quadríceps.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Alongamento em Pé dos Quadríceps.gif
stretch-incline-lateral-standing,Stretch incline lateral standing,stretching_mobility,,high,no,Stretching / Mobility,Alongamento Inclinado Lateral em Pé.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Alongamento Inclinado Lateral em Pé.gif
stretch-lateral-of-the-part-internal-of-the-thigh,Stretch lateral of the part internal of the thigh,stretching_mobility,,high,no,Stretching / Mobility,Alongamento Lateral da Parte Interna da Coxa.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Alongamento Lateral da Parte Interna da Coxa.gif
stretch-against-wall-of-the-corner,Stretch against wall of the corner,stretching_mobility,,high,no,Stretching / Mobility,Alongamento na parede do canto.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Alongamento na parede do canto.gif
stretch-piriformis,Stretch piriformis,stretching_mobility,,high,no,Stretching / Mobility,Alongamento Piriforme.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Alongamento Piriforme.gif
stretch-reverse-assisted-chest-and-shoulder,Stretch reverse assisted chest and shoulder,stretching_mobility,,high,no,Stretching / Mobility,Alongamento reverso assistido (peito e ombro).gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Alongamento reverso assistido (peito e ombro).gif
stretch-reverse-of-wrist,Stretch reverse of wrist,stretching_mobility,,high,no,Stretching / Mobility,Alongamento Reverso de Pulso.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Alongamento Reverso de Pulso.gif
stretch-seated-for-calf-with-leg-extended,Stretch seated for calf with leg extended,stretching_mobility,,high,no,Stretching / Mobility,Alongamento Sentado para a Panturrilha com Perna Esticada.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Alongamento Sentado para a Panturrilha com Perna Esticada.gif
stretches-of-feet-and-ankles,Stretches of feet and ankles,stretching_mobility,,high,no,Stretching / Mobility,Alongamentos de pés e tornozelos.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Alongamentos de pés e tornozelos.gif
throw-of-reaction-ball,Throw of reaction ball,stretching_mobility,,high,yes,Stretching / Mobility,Arremesso de Bola de Reação.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Arremesso de Bola de Reação.gif
pinwheel-body,Pinwheel body,stretching_mobility,,high,no,Stretching / Mobility,Catavento corporal.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Catavento corporal.gif
contraction-abdominal,Contraction abdominal,stretching_mobility,,high,no,Stretching / Mobility,Contração abdominal.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Contração abdominal.gif
circles-with-arms,Circles with arms,stretching_mobility,,high,no,Stretching / Mobility,Círculos com os braços.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Círculos com os braços.gif
circles-with-one-arm,Circles with one arm,stretching_mobility,,high,no,Stretching / Mobility,Círculos com um braço.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Círculos com um braço.gif
slide-of-wall-of-the-serratus-with-foam-roller,Slide of wall of the serratus with foam roller,stretching_mobility,,high,no,Stretching / Mobility,Deslize de parede do serrátil com rolo de espuma.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Deslize de parede do serrátil com rolo de espuma.gif
dorsiflexion-plantar,Dorsiflexion plantar,stretching_mobility,,high,no,Stretching / Mobility,Dorsiflexão plantar.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Dorsiflexão plantar.gif
lateral-raise-of-deltoid-posterior-with-dumbbells,Lateral raise of deltoid posterior with dumbbells,stretching_mobility,,high,no,Stretching / Mobility,Elevação lateral de deltóide posterior com halteres.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Elevação lateral de deltóide posterior com halteres.gif
exercise-of-ballerina-seated,Exercise of ballerina seated,stretching_mobility,,high,no,Stretching / Mobility,Exercício de bailarina sentada.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Exercício de bailarina sentada.gif
exercise-of-retraction-scapular-seated,Exercise of retraction scapular seated,stretching_mobility,,high,no,Stretching / Mobility,Exercício de retração escapular sentada.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Exercício de retração escapular sentada.gif
flexion-alternating-of-shoulder,Flexion alternating of shoulder,stretching_mobility,,high,no,Stretching / Mobility,Flexão alternada de ombro.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Flexão alternada de ombro.gif
incline-lateral-standing,Incline lateral standing,stretching_mobility,,high,no,Stretching / Mobility,Inclinação Lateral em Pé.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Inclinação Lateral em Pé.gif
incline-lateral,Incline lateral,stretching_mobility,,high,no,Stretching / Mobility,Inclinação Lateral.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Inclinação Lateral.gif
knee-alternating-on-chest,Knee alternating on chest,stretching_mobility,,high,no,Stretching / Mobility,Joelho Alternado no Peito.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Joelho Alternado no Peito.gif
raise-of-arm-supported-against-wall,Raise of arm supported against wall,stretching_mobility,,high,no,Stretching / Mobility,Levantamento de braço apoiado na parede.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Levantamento de braço apoiado na parede.gif
posture-of-the-cobra-stretch-abdominal,Posture of the cobra - stretch abdominal,stretching_mobility,,needs_review,no,Stretching / Mobility,Postura da Cobra - Alongamento Abdominal.gif,-,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Postura da Cobra - Alongamento Abdominal.gif
posture-of-the-groin-seated,Posture of the groin seated,stretching_mobility,,high,no,Stretching / Mobility,Postura da Virilha Sentada.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Postura da Virilha Sentada.gif
posture-of-half-frog,Posture of half frog,stretching_mobility,,high,no,Stretching / Mobility,Postura de meio sapo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Postura de meio sapo.gif
posture-of-fish,Posture of fish,stretching_mobility,,high,no,Stretching / Mobility,Postura de peixe.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Postura de peixe.gif
posture-of-the-arch-oscillating,Posture of the arch oscillating,stretching_mobility,,high,no,Stretching / Mobility,Postura do Arco Oscilante.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Postura do Arco Oscilante.gif
posture-of-the-arch,Posture of the arch,stretching_mobility,,high,no,Stretching / Mobility,Postura do Arco.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Postura do Arco.gif
posture-of-the-baby-happy,Posture of the baby happy,stretching_mobility,,high,no,Stretching / Mobility,Postura do Bebê Feliz.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Postura do Bebê Feliz.gif
posture-of-the-frog,Posture of the frog,stretching_mobility,,high,no,Stretching / Mobility,Postura do sapo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Postura do sapo.gif
protraction-and-retraction-of-the-scapula,Protraction and retraction of the scapula,stretching_mobility,,high,no,Stretching / Mobility,Protração e retração da escápula.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Protração e retração da escápula.gif
pulldown-scapular-on-bar-pull-up,Pulldown scapular on bar pull-up,stretching_mobility,,high,yes,Stretching / Mobility,Puxada escapular na barra fixa.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Puxada escapular na barra fixa.gif
pendulum-of-shoulder,Pendulum of shoulder,stretching_mobility,,high,no,Stretching / Mobility,Pêndulo de ombro.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Pêndulo de ombro.gif
quadruped-with-raise-of-arm-and-leg-contralateral,Quadruped with raise of arm and leg contralateral,stretching_mobility,,high,yes,Stretching / Mobility,Quadrúpede com elevação de braço e perna contralateral.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Quadrúpede com elevação de braço e perna contralateral.gif
rolling-of-foam-for-hamstrings,Rolling of foam for hamstrings,stretching_mobility,,high,no,Stretching / Mobility,Rolagem de espuma para isquiotibiais.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rolagem de espuma para isquiotibiais.gif
roll-of-foam-on-back,Roll of foam on back,stretching_mobility,,high,no,Stretching / Mobility,Rolamento de espuma nas costas.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rolamento de espuma nas costas.gif
roll-of-foam-on-quadriceps,Roll of foam on quadriceps,stretching_mobility,,high,no,Stretching / Mobility,Rolamento de espuma nos quadríceps.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rolamento de espuma nos quadríceps.gif
roll-of-foam-on-rhomboids,Roll of foam on rhomboids,stretching_mobility,,high,no,Stretching / Mobility,Rolamento de espuma nos romboides.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rolamento de espuma nos romboides.gif
roll-of-foam-for-calves,Roll of foam for calves,stretching_mobility,,high,no,Stretching / Mobility,Rolamento de Espuma para Panturrilhas.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rolamento de Espuma para Panturrilhas.gif
rolling-like-one-ball,Rolling like one ball,stretching_mobility,,high,no,Stretching / Mobility,Rolando como uma Bola.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rolando como uma Bola.gif
foam-roller-shoulder-posterior,Foam roller shoulder posterior,stretching_mobility,,high,no,Stretching / Mobility,Rolo de espuma ombro posterior.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rolo de espuma ombro posterior.gif
foam-roller-for-fasciitis-plantar,Foam roller for fasciitis plantar,stretching_mobility,,high,no,Stretching / Mobility,Rolo de espuma para fascite plantar.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rolo de espuma para fascite plantar.gif
foam-roller-for-shoulder-and-chest-front,Foam roller for shoulder and chest front,stretching_mobility,,high,no,Stretching / Mobility,Rolo de espuma para ombro e peito frontal.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rolo de espuma para ombro e peito frontal.gif
foam-roller-for-glutes,Foam roller for glutes,stretching_mobility,,high,no,Stretching / Mobility,Rolo de Espuma para os Glúteos.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rolo de Espuma para os Glúteos.gif
rotation-of-the-spine-thoracic-of-knees,Rotation of the spine thoracic of knees,stretching_mobility,,high,no,Stretching / Mobility,Rotação da coluna torácica de joelhos.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação da coluna torácica de joelhos.gif
rotation-of-foot-and-ankle,Rotation of foot and ankle,stretching_mobility,,high,no,Stretching / Mobility,Rotação de Pé e Tornozelo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação de Pé e Tornozelo.gif
rotation-of-the-body-upper-lying,Rotation of the body upper lying,stretching_mobility,,high,no,Stretching / Mobility,Rotação do corpo superior deitado.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação do corpo superior deitado.gif
rotation-standing,Rotation standing,stretching_mobility,,high,no,Stretching / Mobility,Rotação em Pé.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação em Pé.gif
rotation-spinal-lying,Rotation spinal lying,stretching_mobility,,high,no,Stretching / Mobility,Rotação espinhal deitado.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação espinhal deitado.gif
rotation-external-with-cable-90-degrees,Rotation external with cable 90 degrees,stretching_mobility,,high,no,Stretching / Mobility,Rotação externa com cabo a 90 graus.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação externa com cabo a 90 graus.gif
rotation-external-with-cable-in-position-of-knees,Rotation external with cable in position of knees,stretching_mobility,,high,no,Stretching / Mobility,Rotação externa com cabo em posição de joelhos.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação externa com cabo em posição de joelhos.gif
rotation-external-of-dumbbells-supported-on-bench,Rotation external of dumbbells supported on bench,stretching_mobility,,high,no,Stretching / Mobility,Rotação externa de halteres apoiada no banco.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação externa de halteres apoiada no banco.gif
rotation-external-of-shoulder-with-cable,Rotation external of shoulder with cable,stretching_mobility,,high,no,Stretching / Mobility,Rotação Externa de Ombro com Cabo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação Externa de Ombro com Cabo.gif
rotation-external-of-shoulder-with-resistance-band,Rotation external of shoulder with resistance band,stretching_mobility,,high,no,Stretching / Mobility,Rotação externa de ombro com faixa elástica.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação externa de ombro com faixa elástica.gif
rotation-external-of-hip-with-resistance-band,Rotation external of hip with resistance band,stretching_mobility,,high,no,Stretching / Mobility,Rotação Externa De Quadril Com Faixa Elástica.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação Externa De Quadril Com Faixa Elástica.gif
rotation-external-of-hip-seated-with-resistance-band,Rotation external of hip seated with resistance band,stretching_mobility,,high,no,Stretching / Mobility,Rotação Externa de Quadril Sentado com Faixa Elástica.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação Externa de Quadril Sentado com Faixa Elástica.gif
rotation-external-of-the-shoulder-lying-with-dumbbell,Rotation external of the shoulder lying with dumbbell,stretching_mobility,,high,no,Stretching / Mobility,Rotação externa do ombro deitado com haltere.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação externa do ombro deitado com haltere.gif
rotation-external-of-the-shoulder,Rotation external of the shoulder,stretching_mobility,,high,no,Stretching / Mobility,Rotação externa do ombro.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação externa do ombro.gif
rotation-external-of-the-foot-with-resistance-band,Rotation external of the foot with resistance band,stretching_mobility,,high,no,Stretching / Mobility,Rotação Externa do Pé com Faixa Elástica.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação Externa do Pé com Faixa Elástica.gif
rotation-internal-of-cable-90-degrees,Rotation internal of cable 90 degrees,stretching_mobility,,high,no,Stretching / Mobility,Rotação interna de cabo a 90 graus.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação interna de cabo a 90 graus.gif
rotation-internal-of-shoulder-with-cable,Rotation internal of shoulder with cable,stretching_mobility,,high,no,Stretching / Mobility,Rotação interna de ombro com cabo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação interna de ombro com cabo.gif
rotation-internal-of-the-shoulder-seated-with-cable,Rotation internal of the shoulder seated with cable,stretching_mobility,,high,no,Stretching / Mobility,Rotação interna do ombro sentada com cabo.gif,,C:\Users\ADMIN\Desktop\gif exercises\BIBLIOTECA DE EJERCICIOS\8° MANUAL DE ESTIRAMIENTO Y MOVILIDAD\GIFs DE ESTIRAMIENTO Y MOVILIDAD\Rotação interna do ombro sentada com cabo.gif
